id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
ent-0555,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe la responsabilite limitee ?",Une jeune entreprise innovante qui cherche un modele economique reproductible,Le developpement de l'activite au-dela des frontieres nationales,Un modele qui reduit les dechets en reutilisant et recyclant les ressources,Le principe selon lequel l'associe ne perd que ses apports,D,200,25,La responsabilite limitee : le principe selon lequel l'associe ne perd que ses apports.,"entrepreneuriat,glossaire"
ent-0556,Entrepreneuriat,entrepreneuriat,facile,Pourquoi lire attentivement les conditions d'un contrat de credit ?,"Pour connaitre le taux reel, les frais et les garanties exigees",Pour perdre du temps,Pour eviter de rembourser,Parce que le banquier l'exige,A,100,20,Les clauses determinent le cout reel du credit.,"entrepreneuriat,juridique"
ent-0557,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Un evenement ou les entreprises exposent leurs produits ?,un business plan,une foire commerciale,la tresorerie,un plan de tresorerie,B,100,20,Il s'agit d'une foire commerciale.,"entrepreneuriat,glossaire"
ent-0558,Entrepreneuriat,entrepreneuriat,moyen,Votre produit plait mais coute trop cher a produire. Quelle piste explorer d'abord ?,Revoir la conception et les achats pour reduire le cout sans degrader la valeur,Arreter la production,Baisser la qualite sans prevenir,Augmenter le prix de 300 %,A,200,25,L'optimisation des couts precede la hausse de prix.,"entrepreneuriat,mise-en-situation"
ent-0559,Entrepreneuriat,entrepreneuriat,facile,Une entreprise vend 60 produits a 2 500 FCFA l'unite. Quel est son chiffre d'affaires ?,150 000 FCFA,15 000 FCFA,300 000 FCFA,2 560 FCFA,A,100,20,Chiffre d'affaires = prix x quantite = 2 500 FCFA x 60 = 150 000 FCFA.,"entrepreneuriat,calcul,chiffre-affaires"
ent-0560,Entrepreneuriat,entrepreneuriat,challenge,Comment appelle-t-on ceci : La preuve concrete que le marche adopte l'offre ?,la marge commerciale,un CRM,un echantillon,la traction,D,300,30,Il s'agit de la traction.,"entrepreneuriat,glossaire"
ent-0561,Entrepreneuriat,entrepreneuriat,moyen,De quel pays Sam Altman est-il ou est-elle originaire ?,le Congo,la Tunisie,le Cameroun,les Etats-Unis,D,200,25,Sam Altman est originaire de ce pays : les Etats-Unis.,"entrepreneuriat,figures"
ent-0562,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe la cession d'entreprise ?",Le document qui decrit precisement ce qui est attendu d'un projet,"Un objectif specifique, mesurable, atteignable, realiste et temporel",La vente de l'entreprise a un repreneur,Le chemin par lequel le produit atteint le client,C,200,25,La cession d'entreprise : la vente de l'entreprise a un repreneur.,"entrepreneuriat,glossaire"
ent-0563,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : L'ensemble des etapes qui menent des matieres premieres au client ?,une chaine d'approvisionnement,un appel d'offres,la responsabilite limitee,un contrat de travail,A,200,25,Il s'agit d'une chaine d'approvisionnement.,"entrepreneuriat,glossaire"
ent-0564,Entrepreneuriat,entrepreneuriat,moyen,Quelle activite agricole est souvent conseillee aux jeunes entrepreneurs ruraux camerounais ?,L'elevage de rennes,La culture du ble d'hiver europeen,La production de vin de Bordeaux,L'agriculture de transformation et le maraichage a cycle court,D,200,25,Les cycles courts generent une tresorerie plus rapide.,"entrepreneuriat,cameroun"
ent-0565,Entrepreneuriat,entrepreneuriat,moyen,Quel bloc du Business Model Canvas decrit ce que l'entreprise promet a ses clients ?,La structure de couts,La proposition de valeur,Les ressources cles,Les partenaires cles,B,200,25,La proposition de valeur est au centre du canvas.,"entrepreneuriat,methodes"
ent-0566,Entrepreneuriat,entrepreneuriat,facile,Dans quel secteur d'activite Ford s'est-elle developpee ?,La chaussure ecologique,L'automobile,L'investissement,Le ciment et l'agroalimentaire,B,100,20,Ford intervient dans : l'automobile.,"entrepreneuriat,figures"
ent-0567,Entrepreneuriat,entrepreneuriat,challenge,Quelle entreprise Bethlehem Tilahun Alemu a-t-il ou a-t-elle fondee ou dirigee ?,InstaDeep,SoleRebels,Chanel,Disney,B,300,30,"Bethlehem Tilahun Alemu : SoleRebels - secteur la chaussure ecologique, l'Ethiopie.","entrepreneuriat,figures"
ent-0568,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : La vente de l'entreprise a un repreneur ?,un incubateur,un prospect,la cession d'entreprise,une zone de libre-echange,C,200,25,Il s'agit de la cession d'entreprise.,"entrepreneuriat,glossaire"
ent-0569,Entrepreneuriat,entrepreneuriat,challenge,Que prevoit un pacte d'associes ?,Le prix de vente des produits,Les regles de relation entre associes au-dela des statuts,Le calendrier des livraisons,Le montant des salaires des clients,B,300,30,Le pacte anticipe les conflits entre associes.,"entrepreneuriat,juridique"
ent-0570,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe le prix de revient ?",La comparaison de ses pratiques avec celles des meilleurs du secteur,Le cout total supporte pour produire et vendre une unite,Une charge qui ne varie pas avec le volume d'activite,Un evenement ou les entreprises exposent leurs produits,B,200,25,Le prix de revient : le cout total supporte pour produire et vendre une unite.,"entrepreneuriat,glossaire"
ent-0571,Entrepreneuriat,entrepreneuriat,moyen,Quelle entreprise Mo Ibrahim a-t-il ou a-t-elle fondee ou dirigee ?,Celtel,OpenAI,SoleRebels,Himore Medical,A,200,25,"Mo Ibrahim : Celtel - secteur les telecommunications, le Soudan.","entrepreneuriat,figures"
ent-0572,Entrepreneuriat,entrepreneuriat,moyen,Une boutique realise 330 000 FCFA de ventes aupres de 110 clients dans la semaine. Quel est le panier moyen ?,3 000 FCFA,1 500 FCFA,110 FCFA,330 000 FCFA,A,200,25,Panier moyen = CA / nombre de clients = 330 000 FCFA / 110 = 3 000 FCFA.,"entrepreneuriat,calcul,indicateurs"
ent-0573,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un segment de clientele ?",Une taxe sur la consommation collectee par l'entreprise pour l'Etat,Le cout du credit exprime en pourcentage du montant emprunte,Le montant moyen depense par un client lors d'un achat,Un groupe de clients qui partagent des besoins et comportements proches,D,200,25,Un segment de clientele : un groupe de clients qui partagent des besoins et comportements proches.,"entrepreneuriat,glossaire"
ent-0574,Entrepreneuriat,entrepreneuriat,challenge,Que signifie le sigle CAC dans le monde de l'entreprise ?,Indicateur Cle de Performance,Cout d'Acquisition Client,Vente d'entreprise a entreprise,Recherche et Developpement,B,300,30,CAC : Cout d'Acquisition Client.,"entrepreneuriat,sigles"
ent-0575,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un lead ?",Une approche qui attire le client par du contenu utile plutot que par la publicite,Un contact commercial identifie et potentiellement interesse,Une personne qui cree une activite pour resoudre un probleme social,L'operation par laquelle une entreprise obtient des capitaux d'investisseurs,B,200,25,Un lead : un contact commercial identifie et potentiellement interesse.,"entrepreneuriat,glossaire"
ent-0576,Entrepreneuriat,entrepreneuriat,challenge,"En entrepreneuriat, que designe un GIE ?",Un outil structure de collecte de reponses aupres d'un echantillon,Un professionnel qui certifie la regularite des comptes annuels,L'estimation de la valeur financiere d'une entreprise,Un groupement d'interet economique qui met en commun des moyens,D,300,30,Un GIE : un groupement d'interet economique qui met en commun des moyens.,"entrepreneuriat,glossaire"
ent-0577,Entrepreneuriat,entrepreneuriat,moyen,Que signifie le sigle ZLECAf dans le monde de l'entreprise ?,"Chambre de Commerce, d'Industrie, des Mines et de l'Artisanat",Progiciel de Gestion Integre,Zone de Libre-Echange Continentale Africaine,Taxe sur la Valeur Ajoutee,C,200,25,ZLECAf : Zone de Libre-Echange Continentale Africaine.,"entrepreneuriat,sigles"
ent-0578,Entrepreneuriat,entrepreneuriat,facile,Une commercante achete un article a 60 000 FCFA et le revend a 85 000 FCFA. Quelle est sa marge sur une unite vendue ?,60 000 FCFA,145 000 FCFA,85 000 FCFA,25 000 FCFA,D,100,20,Marge = prix de vente - prix d'achat = 85 000 FCFA - 60 000 FCFA = 25 000 FCFA.,"entrepreneuriat,calcul,marge"
ent-0579,Entrepreneuriat,entrepreneuriat,challenge,Vous constatez que vos couts fixes sont tres eleves et vos ventes irregulieres. Quelle piste explorer ?,Ignorer la structure de couts,Supprimer toute activite commerciale,Augmenter encore les couts fixes,Transformer une partie des couts fixes en couts variables,D,300,30,Des couts variables amortissent mieux les variations d'activite.,"entrepreneuriat,mise-en-situation"
ent-0580,Entrepreneuriat,entrepreneuriat,facile,"En entrepreneuriat, que designe un reseau professionnel ?",L'ensemble des relations utiles au developpement de l'activite,Le droit d'exploiter une marque et un savoir-faire contre une redevance,Un indicateur cle qui mesure la performance d'une activite,Le tableau qui prevoit mois par mois les entrees et sorties d'argent,A,100,20,Un reseau professionnel : l'ensemble des relations utiles au developpement de l'activite.,"entrepreneuriat,glossaire"
ent-0581,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Une entreprise ou une personne qui vend les matieres ou services dont on a besoin ?,une rupture de stock,un devis,un fournisseur,une reclamation,C,100,20,Il s'agit d'un fournisseur.,"entrepreneuriat,glossaire"
ent-0582,Entrepreneuriat,entrepreneuriat,moyen,Comment qualifie-t-on cette charge : les frais de transport par commande ?,Une charge fixe,Une charge variable,Un produit d'exploitation,Un actif immobilise,B,200,25,Les frais de transport par commande est une charge variable.,"entrepreneuriat,couts"
ent-0583,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un bon de livraison ?",Le rappel adresse a un client qui n'a pas encore paye,Le document qui accompagne la marchandise remise au client,Un bien ou un engagement qui securise le preteur en cas de non-remboursement,Le sous-ensemble de personnes interrogees pour representer une population,B,200,25,Un bon de livraison : le document qui accompagne la marchandise remise au client.,"entrepreneuriat,glossaire"
ent-0584,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : Le rapport entre ce qui est produit et les moyens utilises ?,une foire commerciale,un influenceur,un entrepreneur,la productivite,D,200,25,Il s'agit de la productivite.,"entrepreneuriat,glossaire"
ent-0585,Entrepreneuriat,entrepreneuriat,moyen,Dans quel secteur d'activite Airbnb s'est-elle developpee ?,Les processeurs graphiques,L'hebergement entre particuliers,L'intelligence artificielle,L'equipement sportif,B,200,25,Airbnb intervient dans : l'hebergement entre particuliers.,"entrepreneuriat,figures"
ent-0586,Entrepreneuriat,entrepreneuriat,facile,Que signifie negocier gagnant-gagnant ?,Trouver un accord ou chaque partie tire un benefice reel,Imposer ses conditions,Rompre la discussion,Ceder sur tout,A,100,20,L'accord equilibre construit une relation durable.,"entrepreneuriat,vente"
ent-0587,Entrepreneuriat,entrepreneuriat,moyen,Une boutique realise 560 000 FCFA de ventes aupres de 140 clients dans la semaine. Quel est le panier moyen ?,4 000 FCFA,560 000 FCFA,140 FCFA,2 000 FCFA,A,200,25,Panier moyen = CA / nombre de clients = 560 000 FCFA / 140 = 4 000 FCFA.,"entrepreneuriat,calcul,indicateurs"
ent-0588,Entrepreneuriat,entrepreneuriat,moyen,Quelle entreprise Brian Chesky a-t-il ou a-t-elle fondee ou dirigee ?,Nvidia,Kiro'o Games,Airbnb,Spotify,C,200,25,"Brian Chesky : Airbnb - secteur l'hebergement entre particuliers, les Etats-Unis.","entrepreneuriat,figures"
ent-0589,Entrepreneuriat,entrepreneuriat,challenge,Comment appelle-t-on ceci : Un accord qui organise les relations entre associes au-dela des statuts ?,un reseau professionnel,un entrepreneur social,l'internationalisation,un pacte d'associes,D,300,30,Il s'agit d'un pacte d'associes.,"entrepreneuriat,glossaire"
ent-0590,Entrepreneuriat,entrepreneuriat,challenge,Le chiffre d'affaires est passe de 150 000 FCFA a 195 000 FCFA en un an. Quel est le taux de croissance ?,23.1 %,15 %,30 %,70 %,C,300,30,Croissance = (nouveau - ancien) / ancien x 100 = 30 %.,"entrepreneuriat,calcul,indicateurs"
ent-0591,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : L'organisation des priorites pour utiliser efficacement ses journees ?,une proposition de valeur,la gestion du temps,un local commercial,un cahier des charges,B,100,20,Il s'agit de la gestion du temps.,"entrepreneuriat,glossaire"
ent-0592,Entrepreneuriat,entrepreneuriat,moyen,Quelle communaute economique facilite les echanges entre le Cameroun et ses voisins d'Afrique centrale ?,L'ASEAN,Le Mercosur,La CEMAC,La CEDEAO,C,200,25,La CEMAC constitue un marche regional de plus de 50 millions d'habitants.,"entrepreneuriat,cameroun"
ent-0593,Entrepreneuriat,entrepreneuriat,challenge,Quel est l'objectif d'un test A/B ?,Recruter deux equipes,Doubler les prix,Tenir deux comptabilites,Comparer deux versions pour retenir la plus performante,D,300,30,Le test A/B mesure l'effet d'une variante.,"entrepreneuriat,methodes"
ent-0594,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Une reduction accordee sur le prix de vente ?,une remise,la penetration,une facture,une immobilisation,A,100,20,Il s'agit d'une remise.,"entrepreneuriat,glossaire"
ent-0595,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Le signe distinctif qui identifie les produits d'une entreprise ?,le taux de conversion,une marque,un associe,un actionnaire,B,100,20,Il s'agit d'une marque.,"entrepreneuriat,glossaire"
ent-0596,Entrepreneuriat,entrepreneuriat,challenge,Une entreprise realise 2 500 000 FCFA de chiffre d'affaires et 500 000 FCFA de benefice. Quelle est sa rentabilite nette ?,25 %,40 %,20 %,80 %,C,300,30,Rentabilite = benefice / CA x 100 = 20 %.,"entrepreneuriat,calcul,rentabilite"
ent-0597,Entrepreneuriat,entrepreneuriat,challenge,Une opportunite tres rentable vous eloigne totalement de votre metier. Quel risque ?,Ameliorer votre image de marque,Disperser vos ressources et affaiblir votre activite principale,Doubler automatiquement vos benefices,Reduire vos charges fixes,B,300,30,La dispersion est un risque classique de croissance.,"entrepreneuriat,mise-en-situation"
ent-0598,Entrepreneuriat,entrepreneuriat,moyen,Comment appelle-t-on ceci : La construction volontaire d'un reseau de contacts professionnels ?,le networking,le cash-flow,la valeur ajoutee,l'amortissement,A,200,25,Il s'agit du networking.,"entrepreneuriat,glossaire"
ent-0599,Entrepreneuriat,entrepreneuriat,moyen,Pourquoi un entrepreneur doit-il connaitre son besoin de financement precis ?,Pour eviter de tenir une comptabilite,Pour payer moins d'impots,Pour demander ni trop ni trop peu et rester credible,Pour impressionner ses amis,C,200,25,Un besoin chiffre credibilise la demande.,"entrepreneuriat,financement"
ent-0600,Entrepreneuriat,entrepreneuriat,facile,Pourquoi repondre rapidement aux messages des clients sur les reseaux ?,Pour eviter de vendre,Pour augmenter les frais,Parce que la reactivite influence directement la decision d'achat,Parce que c'est obligatoire,C,100,20,"En ligne, la reactivite fait la difference.","entrepreneuriat,digital"
ent-0601,Entrepreneuriat,entrepreneuriat,moyen,Comment qualifie-t-on cette charge : l'emballage de chaque article vendu ?,Une charge variable,Un actif immobilise,Une charge fixe,Un produit d'exploitation,A,200,25,L'emballage de chaque article vendu est une charge variable.,"entrepreneuriat,couts"
ent-0602,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : L'arret d'un projet qui n'a pas trouve son marche ou sa rentabilite ?,l'echec entrepreneurial,un expert-comptable,la propriete intellectuelle,un accelerateur,A,100,20,Il s'agit de l'echec entrepreneurial.,"entrepreneuriat,glossaire"
ent-0603,Entrepreneuriat,entrepreneuriat,challenge,"Un produit est achete 7 500 FCFA et vendu 10 000 FCFA. Quel est le taux de marge, calcule sur le prix de vente ?",25 %,12.5 %,75 %,33.3 %,A,300,30,Taux de marge = (PV - PA) / PV x 100 = 25 %.,"entrepreneuriat,calcul,marge"
ent-0604,Entrepreneuriat,entrepreneuriat,facile,"En entrepreneuriat, que designe le recrutement ?",Un outil de suivi qui reunit les indicateurs essentiels,Le symbole visuel qui represente la marque,Le processus de recherche et de selection des collaborateurs,Le document par lequel un client confirme sa commande,C,100,20,Le recrutement : le processus de recherche et de selection des collaborateurs.,"entrepreneuriat,glossaire"
ent-0605,Entrepreneuriat,entrepreneuriat,moyen,Un client conteste une facture. Quelle demarche professionnelle ?,Menacer immediatement,"Verifier le contrat et les prestations livrees, puis clarifier calmement",Annuler la facture sans verifier,Ignorer la contestation,B,200,25,La verification factuelle desamorce le conflit.,"entrepreneuriat,mise-en-situation"
ent-0606,Entrepreneuriat,entrepreneuriat,challenge,De quel pays Bethlehem Tilahun Alemu est-il ou est-elle originaire ?,le Zimbabwe,le Nigeria,l'Ethiopie,la France,C,300,30,Bethlehem Tilahun Alemu est originaire de ce pays : l'Ethiopie.,"entrepreneuriat,figures"
ent-0607,Entrepreneuriat,entrepreneuriat,moyen,De quel pays Jack Ma est-il ou est-elle originaire ?,les Etats-Unis,le Congo,le Soudan,la Chine,D,200,25,Jack Ma est originaire de ce pays : la Chine.,"entrepreneuriat,figures"
ent-0608,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe le marketing mix ?",Un particulier qui investit son propre argent dans une jeune entreprise,La facon dont l'entreprise cree de la valeur et gagne de l'argent,"La combinaison produit, prix, distribution et communication",La capacite d'une activite a grandir sans que les couts augmentent proportionnellement,C,200,25,"Le marketing mix : la combinaison produit, prix, distribution et communication.","entrepreneuriat,glossaire"
ent-0609,Entrepreneuriat,entrepreneuriat,moyen,Un fournisseur augmente ses prix de 30 %. Quelle reaction est la plus professionnelle ?,Arreter immediatement l'activite,Accepter sans reflechir,Insulter le fournisseur et rompre brutalement,"Negocier, puis comparer avec d'autres fournisseurs",D,200,25,La negociation et la mise en concurrence protegent la marge.,"entrepreneuriat,mise-en-situation"
ent-0610,Entrepreneuriat,entrepreneuriat,moyen,Que se passe-t-il si une entreprise exerce sans immatriculation ?,Elle accede automatiquement aux marches publics,Elle beneficie d'avantages fiscaux,Elle obtient plus facilement des credits,Elle reste dans l'informel et s'expose a des sanctions et a des blocages commerciaux,D,200,25,L'absence d'immatriculation ferme de nombreuses portes.,"entrepreneuriat,juridique"
ent-0611,Entrepreneuriat,entrepreneuriat,moyen,Comment qualifie-t-on cette charge : le salaire fixe du gerant ?,Une charge fixe,Un actif immobilise,Une charge variable,Un produit d'exploitation,A,200,25,Le salaire fixe du gerant est une charge fixe.,"entrepreneuriat,couts"
ent-0612,Entrepreneuriat,entrepreneuriat,facile,Comment appelle-t-on ceci : Ce qui reste quand on retire toutes les charges du chiffre d'affaires ?,un dividende,une campagne publicitaire,une chaine d'approvisionnement,le benefice,D,100,20,Il s'agit du benefice.,"entrepreneuriat,glossaire"
ent-0613,Entrepreneuriat,entrepreneuriat,challenge,"Un produit est achete 600 FCFA et vendu 1 000 FCFA. Quel est le taux de marge, calcule sur le prix de vente ?",20 %,40 %,60 %,66.7 %,B,300,30,Taux de marge = (PV - PA) / PV x 100 = 40 %.,"entrepreneuriat,calcul,marge"
ent-0614,Entrepreneuriat,entrepreneuriat,challenge,Comment appelle-t-on ceci : Un fournisseur dont depend fortement la continuite de l'activite ?,la scalabilite,un fournisseur strategique,un entrepreneur social,un reseau professionnel,B,300,30,Il s'agit d'un fournisseur strategique.,"entrepreneuriat,glossaire"
ent-0615,Entrepreneuriat,entrepreneuriat,challenge,"Un produit est achete 2 400 FCFA et vendu 3 000 FCFA. Quel est le taux de marge, calcule sur le prix de vente ?",20 %,30 %,80 %,25 %,A,300,30,Taux de marge = (PV - PA) / PV x 100 = 20 %.,"entrepreneuriat,calcul,marge"
ent-0616,Entrepreneuriat,entrepreneuriat,moyen,Que finance-t-on avec un credit d'investissement ?,Des biens durables comme des machines ou un vehicule,L'achat de matieres consommees immediatement,Les salaires du mois,Le paiement des factures d'electricite,A,200,25,Les investissements se financent a moyen ou long terme.,"entrepreneuriat,financement"
ent-0617,Entrepreneuriat,entrepreneuriat,challenge,Que signifie le sigle BFR dans le monde de l'entreprise ?,Salaire Minimum Interprofessionnel Garanti,Besoin en Fonds de Roulement,Societe Anonyme,Societe a Responsabilite Limitee,B,300,30,BFR : Besoin en Fonds de Roulement.,"entrepreneuriat,sigles"
ent-0618,Entrepreneuriat,entrepreneuriat,moyen,Votre produit se vend bien a Douala. Vous voulez l'etendre a Garoua. Quelle precaution prendre ?,Changer completement de metier,Verifier que les besoins et habitudes locales sont comparables,Baisser la qualite pour reduire les couts,Dupliquer l'offre sans aucune adaptation,B,200,25,Un marche qui fonctionne ailleurs doit etre reetudie localement.,"entrepreneuriat,mise-en-situation"
ent-0619,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un bon de commande ?",Une personne qui cree une activite pour resoudre un probleme social,Le document par lequel un client confirme sa commande,Un evenement ou les entreprises exposent leurs produits,L'organisation des flux de marchandises et d'informations,B,200,25,Un bon de commande : le document par lequel un client confirme sa commande.,"entrepreneuriat,glossaire"
ent-0620,Entrepreneuriat,entrepreneuriat,challenge,"En entrepreneuriat, que designe un fournisseur strategique ?",L'ensemble des etapes qui menent des matieres premieres au client,Le fait d'associer les employes au capital de l'entreprise,Une personne qui cree une activite pour resoudre un probleme social,Un fournisseur dont depend fortement la continuite de l'activite,D,300,30,Un fournisseur strategique : un fournisseur dont depend fortement la continuite de l'activite.,"entrepreneuriat,glossaire"
ent-0621,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un organigramme ?",Une maquette fonctionnelle realisee avant la production en serie,Le principe selon lequel les biens personnels peuvent etre engages,La representation de l'organisation et des liens hierarchiques,Le fait d'elargir son offre ou ses marches pour repartir les risques,C,200,25,Un organigramme : la representation de l'organisation et des liens hierarchiques.,"entrepreneuriat,glossaire"
ent-0622,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un pitch deck ?",Le principe selon lequel les biens personnels peuvent etre engages,La presentation visuelle d'un projet destinee aux investisseurs,Une organisation detenue et geree par ses membres pour leur benefice commun,L'accord qui lie l'employeur et le salarie,B,200,25,Un pitch deck : la presentation visuelle d'un projet destinee aux investisseurs.,"entrepreneuriat,glossaire"
ent-0623,Entrepreneuriat,entrepreneuriat,moyen,Un vendeur achete des articles a 350 FCFA l'unite et les revend a 500 FCFA. Il en vend 200 dans le mois. Quelle est sa marge totale ?,170 000 FCFA,70 000 FCFA,30 000 FCFA,150 FCFA,C,200,25,Marge totale = (500 FCFA - 350 FCFA) x 200 = 30 000 FCFA.,"entrepreneuriat,calcul,marge"
ent-0624,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe la diversification ?",Un accord qui engage juridiquement les parties,Le fait d'elargir son offre ou ses marches pour repartir les risques,La surveillance organisee de ce que font les concurrents,Un outil de gestion de la relation client,B,200,25,La diversification : le fait d'elargir son offre ou ses marches pour repartir les risques.,"entrepreneuriat,glossaire"
ent-0625,Entrepreneuriat,entrepreneuriat,facile,Dans quel secteur d'activite Microsoft s'est-elle developpee ?,Le textile,Les logiciels informatiques,Les tablettes et smartphones,L'education,B,100,20,Microsoft intervient dans : les logiciels informatiques.,"entrepreneuriat,figures"
ent-0626,Entrepreneuriat,entrepreneuriat,challenge,Quelle entreprise Jensen Huang a-t-il ou a-t-elle fondee ou dirigee ?,Starbucks,African Leadership University,Nvidia,Microsoft,C,300,30,"Jensen Huang : Nvidia - secteur les processeurs graphiques, les Etats-Unis.","entrepreneuriat,figures"
ent-0627,Entrepreneuriat,entrepreneuriat,moyen,Quelle banque publique camerounaise a ete creee pour financer les PME ?,La Banque mondiale,La BC-PME,La BAD,La BEAC,B,200,25,La Banque Camerounaise des PME finance les petites structures.,"entrepreneuriat,cameroun"
ent-0628,Entrepreneuriat,entrepreneuriat,facile,Vous demarrez seul et devez tout faire. Quel principe de gestion du temps appliquer ?,Commencer par les taches les plus agreables,Reporter systematiquement les taches importantes,Faire toutes les taches en meme temps,Prioriser les taches qui apportent des clients et du chiffre d'affaires,D,100,20,La priorisation cree de l'impact avec des moyens limites.,"entrepreneuriat,mise-en-situation"
ent-0629,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un KPI ?",La difference entre le prix de vente et le cout d'achat des marchandises,Un indicateur cle qui mesure la performance d'une activite,Le fait d'associer les employes au capital de l'entreprise,La capacite d'une activite a grandir sans que les couts augmentent proportionnellement,B,200,25,Un KPI : un indicateur cle qui mesure la performance d'une activite.,"entrepreneuriat,glossaire"
ent-0630,Entrepreneuriat,entrepreneuriat,facile,"En entrepreneuriat, que designe la procrastination ?",L'autorisation d'utiliser un droit appartenant a un tiers,La tendance a repousser les taches importantes,La surveillance organisee de ce que font les concurrents,L'operation par laquelle une entreprise obtient des capitaux d'investisseurs,B,100,20,La procrastination : la tendance a repousser les taches importantes.,"entrepreneuriat,glossaire"
ent-0631,Entrepreneuriat,entrepreneuriat,challenge,Vous vendez un service B2B. Le decideur n'est pas la personne que vous rencontrez. Que faire ?,Envoyer une facture directement,Abandonner la vente,Identifier le vrai decideur et adapter votre argumentaire,Insister aupres de la mauvaise personne,C,300,30,Identifier le circuit de decision est cle en B2B.,"entrepreneuriat,mise-en-situation"
ent-0632,Entrepreneuriat,entrepreneuriat,challenge,Une entreprise vend pour 400 000 FCFA sur un marche total estime a 2 000 000 FCFA. Quelle est sa part de marche ?,40 %,10 %,20 %,5 %,C,300,30,Part de marche = ventes / marche total x 100 = 20 %.,"entrepreneuriat,calcul,marche"
ent-0633,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe un business angel ?",L'operation par laquelle une entreprise obtient des capitaux d'investisseurs,L'ensemble des droits qui protegent les creations de l'esprit,Un particulier qui investit son propre argent dans une jeune entreprise,Un professionnel qui certifie la regularite des comptes annuels,C,200,25,Un business angel : un particulier qui investit son propre argent dans une jeune entreprise.,"entrepreneuriat,glossaire"
ent-0634,Entrepreneuriat,entrepreneuriat,moyen,Que doit contenir au minimum une facture commerciale ?,Uniquement le montant,Uniquement le nom du vendeur,Uniquement la date,"L'identite des parties, la description, les quantites, les prix et la date",D,200,25,Une facture incomplete n'a pas de valeur probante.,"entrepreneuriat,juridique"
ent-0635,Entrepreneuriat,entrepreneuriat,moyen,Votre marchandise reste invendue depuis trois mois. Que faites-vous ?,"Analyser pourquoi elle ne se vend pas puis ajuster prix, presentation ou cible",Ignorer le stock,Jeter la marchandise sans reflexion,Commander la meme chose en plus grande quantite,A,200,25,Un stock dormant immobilise de la tresorerie.,"entrepreneuriat,mise-en-situation"
ent-0636,Entrepreneuriat,entrepreneuriat,moyen,Dans quel secteur d'activite Econet Wireless s'est-elle developpee ?,Les paiements en ligne,Les telecommunications,La chaussure ecologique,L'electronique grand public,B,200,25,Econet Wireless intervient dans : les telecommunications.,"entrepreneuriat,figures"
ent-0637,Entrepreneuriat,entrepreneuriat,moyen,"En entrepreneuriat, que designe l'image de marque ?",Une strategie de prix bas visant a conquerir vite une large clientele,La procedure de vente des actifs pour rembourser les creanciers,Les activites economiques exercees hors du cadre officiel enregistre,La perception que le public a de l'entreprise,D,200,25,L'image de marque : la perception que le public a de l'entreprise.,"entrepreneuriat,glossaire"
ent-0638,Entrepreneuriat,entrepreneuriat,moyen,Que signifie le sigle OHADA dans le monde de l'entreprise ?,Produit Minimum Viable,Organisation pour l'Harmonisation en Afrique du Droit des Affaires,Besoin en Fonds de Roulement,Caisse Nationale de Prevoyance Sociale,B,200,25,OHADA : Organisation pour l'Harmonisation en Afrique du Droit des Affaires.,"entrepreneuriat,sigles"
ent-0639,Entrepreneuriat,entrepreneuriat,moyen,Que signifie le sigle SEO dans le monde de l'entreprise ?,Taxe sur la Valeur Ajoutee,Bourse des Valeurs Mobilieres de l'Afrique Centrale,Logiciel fourni comme un service en ligne,Optimisation pour les moteurs de recherche,D,200,25,SEO : Optimisation pour les moteurs de recherche.,"entrepreneuriat,sigles"
