id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
inn-0440,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe une place de marche en ligne ?",Un code valable une seule fois pour valider une operation,Le tri automatique d'elements dans des categories predefinies,Un site qui met en relation de nombreux vendeurs et acheteurs,La maniere dont les donnees d'un fichier sont structurees,C,200,25,Une place de marche en ligne : un site qui met en relation de nombreux vendeurs et acheteurs.,"innovation,glossaire"
inn-0441,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe la generation d'images ?",L'ensemble des techniques qui ameliorent la visibilite d'un site dans les recherches,La creation d'images nouvelles par un modele d'intelligence artificielle,Un logiciel malveillant qui bloque les donnees et reclame une rancon,Le parcours qui mene un visiteur en ligne jusqu'a l'achat,B,200,25,La generation d'images : la creation d'images nouvelles par un modele d'intelligence artificielle.,"innovation,glossaire"
inn-0442,Innovation & IA,innovation-ia,facile,Que designe la fracture numerique ?,Un virus informatique,Un ecran casse,L'ecart entre ceux qui accedent au numerique et ceux qui en sont exclus,Une panne de serveur,C,100,20,"Elle concerne l'acces, l'equipement et les competences.","innovation,comprehension"
inn-0443,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un code-barres ?",Le parcours qui mene un visiteur en ligne jusqu'a l'achat,Une plateforme ou de nombreux vendeurs proposent leurs produits,La capacite d'un systeme a interpreter des images,Une suite de barres lisible par un scanner pour identifier un produit,D,100,20,Un code-barres : une suite de barres lisible par un scanner pour identifier un produit.,"innovation,glossaire"
inn-0444,Innovation & IA,innovation-ia,facile,Une petite entreprise veut travailler a plusieurs sur le meme document. Quelle solution numerique est la plus adaptee ?,La telemedecine,Un document partage en ligne,Une IA generative de texte,La signature electronique,B,100,20,"Pour travailler a plusieurs sur le meme document, un document partage en ligne est la reponse la plus directe.","innovation,usages"
inn-0445,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Une publication payante diffusee a un public cible ?,l'innovation,l'entrainement d'un modele,une campagne sponsorisee,la realite virtuelle,C,200,25,Il s'agit d'une campagne sponsorisee.,"innovation,glossaire"
inn-0446,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La maniere dont les donnees d'un fichier sont structurees ?,un modele freemium,la fracture numerique,un format de fichier,une fuite de donnees,C,200,25,Il s'agit d'un format de fichier.,"innovation,glossaire"
inn-0447,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe une adresse IP ?",Les informations qui permettent d'identifier une personne,Le numero qui identifie un appareil connecte a un reseau,Un procede qui authentifie un signataire sur un document numerique,Le harcelement d'une personne au moyen des outils numeriques,B,200,25,Une adresse IP : le numero qui identifie un appareil connecte a un reseau.,"innovation,glossaire"
inn-0448,Innovation & IA,innovation-ia,facile,A quel besoin repond principalement cette solution : Un logiciel de caisse ?,Gerer les plannings d'une equipe dispersee,Consulter un medecin depuis un village eloigne,Detecter une transaction bancaire anormale,Eviter que la caisse ne soit fausse en fin de journee,D,100,20,Un logiciel de caisse sert notamment a eviter que la caisse ne soit fausse en fin de journee.,"innovation,usages"
inn-0449,Innovation & IA,innovation-ia,challenge,Quelle est l'activite principale de Waspito ?,La vente en ligne d'appareils et d'electromenager,Les paiements en ligne pour entreprises,Le developpement de jeux video,La teleconsultation medicale,D,300,30,Waspito : la teleconsultation medicale (le Cameroun).,"innovation,afrique"
inn-0450,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Un site qui met en relation de nombreux vendeurs et acheteurs ?,une place de marche en ligne,la transformation digitale,la desinformation en ligne,un modem,A,200,25,Il s'agit d'une place de marche en ligne.,"innovation,glossaire"
inn-0451,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe le wifi ?",Un dispositif qui suggere des contenus ou produits selon les gouts de l'utilisateur,Un ensemble d'informations organisees pour etre retrouvees facilement,Une technologie de connexion a internet sans fil sur une courte distance,Le plan des evolutions prevues pour un service numerique,C,100,20,Le wifi : une technologie de connexion a internet sans fil sur une courte distance.,"innovation,glossaire"
inn-0452,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe le GPS ?",Le plan des evolutions prevues pour un service numerique,Le composant qui execute les calculs d'un appareil,Un site imitant un service legitime pour tromper les visiteurs,Un systeme satellitaire qui indique une position et guide un deplacement,D,100,20,Le GPS : un systeme satellitaire qui indique une position et guide un deplacement.,"innovation,glossaire"
inn-0453,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un support technique ?","Un logiciel dont le code peut etre utilise, modifie et partage librement",Le passage d'un support papier ou manuel a un format numerique,La surveillance organisee des evolutions techniques d'un secteur,L'assistance apportee aux utilisateurs en cas de probleme,D,100,20,Un support technique : l'assistance apportee aux utilisateurs en cas de probleme.,"innovation,glossaire"
inn-0454,Innovation & IA,innovation-ia,challenge,Une petite entreprise veut montrer un meuble dans le salon du client avant l'achat. Quelle solution numerique est la plus adaptee ?,La realite augmentee,Un code QR imprime sur l'etiquette,L'analyse des donnees historiques de vente,Un outil de creation graphique en ligne,A,300,30,"Pour montrer un meuble dans le salon du client avant l'achat, la realite augmentee est la reponse la plus directe.","innovation,usages"
inn-0455,Innovation & IA,innovation-ia,facile,A quoi sert principalement un logiciel de caisse ?,Envoyer et recevoir des courriers numeriques,Echanger des messages en temps reel,Realiser des visuels sans competence de designer,Enregistrer les ventes et editer les tickets,D,100,20,Un logiciel de caisse sert a : enregistrer les ventes et editer les tickets.,"innovation,outils"
inn-0456,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : La preuve de paiement transmise sous forme numerique ?,un tableau de bord numerique,l'innovation incrementale,un avis client en ligne,un recu electronique,D,100,20,Il s'agit d'un recu electronique.,"innovation,glossaire"
inn-0457,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un tableau de bord numerique ?",Un ecran qui rassemble les indicateurs cles d'une activite,Une suite d'instructions permettant de resoudre un probleme ou d'accomplir une tache,Le service qui stocke un site et le rend accessible en ligne,Une proposition de prix transmise par un canal numerique,A,200,25,Un tableau de bord numerique : un ecran qui rassemble les indicateurs cles d'une activite.,"innovation,glossaire"
inn-0458,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un PDF ?",L'accord qui organise l'entretien et le depannage d'un systeme,Une technologie qui plonge l'utilisateur dans un environnement entierement simule,Un message texte court envoye par le reseau telephonique,Un format de document qui conserve la mise en page a l'identique,D,100,20,Un PDF : un format de document qui conserve la mise en page a l'identique.,"innovation,glossaire"
inn-0459,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe l'IA responsable ?",La rediffusion d'un contenu vers son propre reseau,Un code qui distingue un element de tous les autres dans un systeme,Un appareil externe relie a un ordinateur,L'usage de l'intelligence artificielle dans le respect des personnes et de la loi,D,200,25,L'IA responsable : l'usage de l'intelligence artificielle dans le respect des personnes et de la loi.,"innovation,glossaire"
inn-0460,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Une plateforme ou de nombreux vendeurs proposent leurs produits ?,un pixel de suivi,une story,l'hebergement web,un marketplace,D,200,25,Il s'agit d'un marketplace.,"innovation,glossaire"
inn-0461,Innovation & IA,innovation-ia,facile,Quel est le principal avantage d'un outil numerique bien choisi pour une petite equipe ?,Gagner du temps sur les taches repetitives pour se concentrer sur le client,Reduire le contact avec les clients,Augmenter la paperasse,Multiplier les reunions,A,100,20,L'outil doit liberer du temps a valeur ajoutee.,"innovation,comprehension"
inn-0462,Innovation & IA,innovation-ia,moyen,Quelle est la difference entre automatiser et innover ?,"Automatiser reproduit une tache plus vite, innover cree une facon nouvelle de repondre a un besoin",Il n'y a aucune difference,Automatiser signifie recruter,Innover signifie acheter des machines,A,200,25,"L'automatisation est un moyen, l'innovation un changement de valeur.","innovation,comprehension"
inn-0463,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : L'ensemble des personnes touchees par un contenu numerique ?,un rancongiciel,une audience en ligne,l'experience utilisateur,l'automatisation,B,200,25,Il s'agit d'une audience en ligne.,"innovation,glossaire"
inn-0464,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un service qui trouve des pages web a partir de mots-cles ?,le traitement du langage naturel,un nom de domaine,un moteur de recherche,une visioconference,C,100,20,Il s'agit d'un moteur de recherche.,"innovation,glossaire"
inn-0465,Innovation & IA,innovation-ia,facile,"Quel terme correspond a cette definition : Un aeronef sans pilote a bord, pilote a distance ou automatiquement ?",l'inclusion numerique,le e-commerce,un drone,l'experience utilisateur,C,100,20,Il s'agit d'un drone.,"innovation,glossaire"
inn-0466,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Les actions visant a permettre a tous d'utiliser les outils numeriques ?,l'agriculture de precision,une carte SIM,le GPS,l'inclusion numerique,D,200,25,Il s'agit de l'inclusion numerique.,"innovation,glossaire"
inn-0467,Innovation & IA,innovation-ia,facile,Quelle est la mission principale d'un redacteur web ?,Produire des contenus ecrits pour internet,Exploiter les donnees pour aider a decider,Proteger les systemes et les donnees contre les attaques,"Coordonner les equipes, les delais et le budget d'un projet",A,100,20,Un redacteur web : produire des contenus ecrits pour internet.,"innovation,metiers"
inn-0468,Innovation & IA,innovation-ia,facile,A quelle categorie d'outils appartient une plateforme de formation en ligne ?,La mesure,Le stockage,La communication,La formation,D,100,20,Une plateforme de formation en ligne appartient a cette categorie : la formation.,"innovation,outils"
inn-0469,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Le fait de travailler a distance grace aux outils numeriques ?,un panier d'achat,le teletravail,un indicateur numerique,la blockchain,B,100,20,Il s'agit du teletravail.,"innovation,glossaire"
inn-0470,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Un dispositif qui suggere des contenus ou produits selon les gouts de l'utilisateur ?,un tableau de bord numerique,un systeme de recommandation,le chiffrement,un brevet d'invention,B,200,25,Il s'agit d'un systeme de recommandation.,"innovation,glossaire"
inn-0471,Innovation & IA,innovation-ia,facile,A quoi sert principalement un logiciel de facturation ?,Editer et suivre les factures clients,"Obtenir de l'aide pour rediger, resumer ou expliquer",Construire un site ou une application sans programmer,Realiser des visuels sans competence de designer,A,100,20,Un logiciel de facturation sert a : editer et suivre les factures clients.,"innovation,outils"
inn-0472,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un appareil qui affiche une image sur un grand ecran ou un mur ?,la numerisation,un chatbot de support,un videoprojecteur,une API,C,100,20,Il s'agit d'un videoprojecteur.,"innovation,glossaire"
inn-0473,Innovation & IA,innovation-ia,challenge,Une entreprise veut utiliser l'IA pour trier des candidatures. Quel risque doit-elle anticiper ?,Le risque de biais reproduisant des discriminations passees,Le risque de recruter trop vite,Aucun risque particulier,Le risque d'avoir trop de candidats,A,300,30,Les biais algorithmiques sont un enjeu majeur en recrutement.,"innovation,mise-en-situation"
inn-0474,Innovation & IA,innovation-ia,challenge,Une petite entreprise veut surveiller l'humidite d'un champ pour declencher l'irrigation. Quelle solution numerique est la plus adaptee ?,Un tableur avec formules automatiques,Des capteurs connectes,Une boutique en ligne,Un logiciel de gestion de la relation client,B,300,30,"Pour surveiller l'humidite d'un champ pour declencher l'irrigation, des capteurs connectes est la reponse la plus directe.","innovation,usages"
inn-0475,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe un jumeau numerique ?",Un appareil qui lit automatiquement l'identifiant d'un produit,Une innovation qui bouleverse un marche et remplace les solutions existantes,Un appareil du quotidien relie a internet pour transmettre des informations,La copie virtuelle d'un objet ou d'un processus reel,D,300,30,Un jumeau numerique : la copie virtuelle d'un objet ou d'un processus reel.,"innovation,glossaire"
inn-0476,Innovation & IA,innovation-ia,challenge,Dans quel domaine Martin Cooper a-t-il ou a-t-elle laisse sa marque ?,L'informatique,Les telecommunications,L'energie,L'electronique,B,300,30,Martin Cooper a marque ce domaine : Les telecommunications.,"innovation,histoire"
inn-0477,Innovation & IA,innovation-ia,challenge,De quel pays Njorku est-il ou est-elle originaire ?,le Rwanda,le Cameroun,l'Afrique du Sud,le Kenya,B,300,30,Njorku vient de ce pays : le Cameroun.,"innovation,afrique"
inn-0478,Innovation & IA,innovation-ia,facile,Un artisan veut vendre au-dela de son quartier sans site web complexe. Quelle option realiste ?,Developper une application mobile complete d'emblee,Utiliser une page professionnelle sur un reseau social et le mobile money,Attendre d'avoir un million de FCFA,Ouvrir dix boutiques physiques,B,100,20,Les canaux existants permettent de demarrer sans developpement.,"innovation,mise-en-situation"
inn-0479,Innovation & IA,innovation-ia,challenge,Quel est le principal benefice de cette demarche : surveiller l'humidite d'un champ pour declencher l'irrigation ?,Economiser l'eau et ameliorer les rendements,Securiser l'acces tout en simplifiant l'identification,Toucher des clients proches a faible cout,Corriger les points de blocage du tunnel de vente,A,300,30,Le gain principal : economiser l'eau et ameliorer les rendements.,"innovation,usages"
inn-0480,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La consigne que l'on donne a une intelligence artificielle pour obtenir une reponse ?,une visioconference,un audit numerique,un site frauduleux,un prompt,D,200,25,Il s'agit d'un prompt.,"innovation,glossaire"
inn-0481,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un appareil qui transforme un document papier en fichier numerique ?,une mise a jour,un scanner,la vie privee numerique,un code-barres,B,100,20,Il s'agit d'un scanner.,"innovation,glossaire"
inn-0482,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe l'usurpation d'identite ?",Le fait de se faire passer pour quelqu'un d'autre,La surveillance organisee des evolutions techniques d'un secteur,Une technologie qui permet a une machine d'accomplir des taches demandant habituellement de l'intelligence humaine,Un modele ou des particuliers partagent biens et services via des plateformes,A,200,25,L'usurpation d'identite : le fait de se faire passer pour quelqu'un d'autre.,"innovation,glossaire"
inn-0483,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : La proportion de temps pendant laquelle un service fonctionne ?,la supervision humaine,une notification push,un taux de disponibilite,un logiciel libre,C,300,30,Il s'agit d'un taux de disponibilite.,"innovation,glossaire"
inn-0484,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe la supervision humaine ?",Un procede qui authentifie un signataire sur un document numerique,Une entreprise externe chargee de realiser ou maintenir un service numerique,Une securite qui demande un second element de verification en plus du mot de passe,Le controle par une personne des decisions proposees par une machine,D,200,25,La supervision humaine : le controle par une personne des decisions proposees par une machine.,"innovation,glossaire"
inn-0485,Innovation & IA,innovation-ia,challenge,De quel pays Healthlane est-il ou est-elle originaire ?,le Senegal,le Kenya,le Cameroun,l'Afrique du Sud,C,300,30,Healthlane vient de ce pays : le Cameroun.,"innovation,afrique"
inn-0486,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : L'appareil qui permet d'encaisser un paiement par carte ?,l'anonymisation,un terminal de paiement,un document partage,un format de fichier,B,200,25,Il s'agit d'un terminal de paiement.,"innovation,glossaire"
inn-0487,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Le fait de se faire passer pour quelqu'un d'autre ?,un pare-feu,un navigateur,l'usurpation d'identite,un point d'acces mobile,C,200,25,Il s'agit de l'usurpation d'identite.,"innovation,glossaire"
inn-0488,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un navigateur ?",L'adresse unique qui identifie un site sur internet,L'usage de l'intelligence artificielle dans le respect des personnes et de la loi,Le logiciel qui permet de consulter des sites internet,La consigne que l'on donne a une intelligence artificielle pour obtenir une reponse,C,100,20,Un navigateur : le logiciel qui permet de consulter des sites internet.,"innovation,glossaire"
inn-0489,Innovation & IA,innovation-ia,challenge,De quel pays Will and Brothers est-il ou est-elle originaire ?,le Nigeria,l'Algerie,la Tunisie,le Cameroun,D,300,30,Will and Brothers vient de ce pays : le Cameroun.,"innovation,afrique"
inn-0490,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La creation d'images nouvelles par un modele d'intelligence artificielle ?,un bug,la generation d'images,une cryptomonnaie,l'innovation de rupture,B,200,25,Il s'agit de la generation d'images.,"innovation,glossaire"
inn-0491,Innovation & IA,innovation-ia,moyen,Une petite entreprise veut savoir quels produits se vendent le mieux chaque semaine. Quelle solution numerique est la plus adaptee ?,L'analyse des donnees historiques de vente,Un questionnaire de satisfaction en ligne,Une imprimante 3D,Un tableau de bord de suivi des ventes,D,200,25,"Pour savoir quels produits se vendent le mieux chaque semaine, un tableau de bord de suivi des ventes est la reponse la plus directe.","innovation,usages"
inn-0492,Innovation & IA,innovation-ia,moyen,Quelle est la mission principale d'un expert en cybersecurite ?,Former les equipes a l'usage des outils digitaux,Animer la presence d'une marque sur les reseaux sociaux,Assister les utilisateurs a distance,Proteger les systemes et les donnees contre les attaques,D,200,25,Un expert en cybersecurite : proteger les systemes et les donnees contre les attaques.,"innovation,metiers"
inn-0493,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : Le composant specialise dans le traitement des images ?,une carte graphique,un tableur,la desinformation en ligne,une carte SIM,A,300,30,Il s'agit d'une carte graphique.,"innovation,glossaire"
inn-0494,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un message envoye par une application sur l'ecran du telephone ?,une visioconference,une notification push,un moteur de traduction,un correcteur automatique,B,100,20,Il s'agit d'une notification push.,"innovation,glossaire"
inn-0495,Innovation & IA,innovation-ia,moyen,Une petite entreprise veut creer un site vitrine sans savoir programmer. Quelle solution numerique est la plus adaptee ?,Un outil no-code,Un drone,La realite augmentee,Une solution de paiement en ligne,A,200,25,"Pour creer un site vitrine sans savoir programmer, un outil no-code est la reponse la plus directe.","innovation,usages"
inn-0496,Innovation & IA,innovation-ia,moyen,Quelle situation justifie cette bonne pratique : Desactiver immediatement ses comptes et acces ?,Un employe part de l'entreprise en gardant ses acces informatiques,Votre logiciel affiche depuis des mois un message de mise a jour,Un fichier joint inattendu arrive d'un expediteur inconnu,Votre boutique en ligne stocke les mots de passe clients en clair,A,200,25,Cette pratique repond au cas suivant : un employe part de l'entreprise en gardant ses acces informatiques.,"innovation,cybersecurite"
inn-0497,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe la vie privee numerique ?",Un dispositif qui ecarte automatiquement les messages indesirables,L'espace qui rassemble les produits selectionnes avant le paiement,L'identification d'une personne par une caracteristique physique unique,La protection des informations personnelles dans les usages en ligne,D,100,20,La vie privee numerique : la protection des informations personnelles dans les usages en ligne.,"innovation,glossaire"
inn-0498,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un mot-cle precede d'un diese servant a classer les publications ?,un hashtag,une campagne sponsorisee,une fuite de donnees,une notification push,A,100,20,Il s'agit d'un hashtag.,"innovation,glossaire"
inn-0499,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe le phishing ?",Un procede qui authentifie un signataire sur un document numerique,La phase pendant laquelle un systeme d'IA apprend a partir de donnees,Une tentative de vol d'informations en se faisant passer pour un organisme de confiance,Le fait de dupliquer un equipement ou une donnee pour eviter une interruption,C,200,25,Le phishing : une tentative de vol d'informations en se faisant passer pour un organisme de confiance.,"innovation,glossaire"
inn-0500,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un faux profil ?",Un compte cree sous une fausse identite,"Un logiciel dont le code peut etre utilise, modifie et partage librement",Le plan des evolutions prevues pour un service numerique,"Une intelligence artificielle capable de produire du texte, des images ou du son",A,100,20,Un faux profil : un compte cree sous une fausse identite.,"innovation,glossaire"
inn-0501,Innovation & IA,innovation-ia,moyen,"Qui est a l'origine de cette avancee : le Cardiopad, tablette d'examen cardiaque ?",Verone Mankou,John McCarthy,Arthur Zang,Alexander Graham Bell,C,200,25,Il s'agit de Arthur Zang.,"innovation,histoire"
inn-0502,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe la transformation digitale ?",La reorganisation d'une activite autour des outils numeriques,Un logiciel malveillant qui bloque les donnees et reclame une rancon,Une amelioration progressive d'un produit ou service existant,La page qui presente une personne ou une entreprise sur une plateforme,A,200,25,La transformation digitale : la reorganisation d'une activite autour des outils numeriques.,"innovation,glossaire"
inn-0503,Innovation & IA,innovation-ia,moyen,Quel obstacle freine encore le e-commerce dans plusieurs pays africains ?,Le manque de telephones,L'interdiction du commerce,L'adressage imprecis et le cout de la livraison,L'absence totale de clients,C,200,25,Le dernier kilometre reste un defi logistique.,"innovation,afrique"
inn-0504,Innovation & IA,innovation-ia,facile,Quel est le principal benefice de cette demarche : creer un visuel de communication sans graphiste ?,Reduire les erreurs et le temps de saisie,Communiquer a grande echelle a faible cout,Economiser l'eau et ameliorer les rendements,Produire des visuels corrects a faible cout,D,100,20,Le gain principal : produire des visuels corrects a faible cout.,"innovation,usages"
inn-0505,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Le retour d'une somme au client via un canal numerique ?,un ecran tactile,un remboursement en ligne,un site frauduleux,une audience en ligne,B,200,25,Il s'agit d'un remboursement en ligne.,"innovation,glossaire"
inn-0506,Innovation & IA,innovation-ia,challenge,Pour quelle contribution Verone Mankou est-il ou est-elle connu(e) ?,la telegraphie sans fil,la vaccination moderne et la pasteurisation,la premiere tablette concue en Afrique centrale,l'expression intelligence artificielle,C,300,30,Verone Mankou est associe(e) a la premiere tablette concue en Afrique centrale.,"innovation,histoire"
inn-0507,Innovation & IA,innovation-ia,facile,Quel outil numerique permet de : Rediger et mettre en forme des documents ?,un outil de creation graphique en ligne,un traitement de texte,un logiciel de caisse,un assistant IA conversationnel,B,100,20,Il s'agit d'un traitement de texte.,"innovation,outils"
inn-0508,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un ensemble de donnees enregistrees sous un nom ?,une politique de confidentialite,un fichier,un abandon de panier,la cybersecurite,B,100,20,Il s'agit d'un fichier.,"innovation,glossaire"
inn-0509,Innovation & IA,innovation-ia,moyen,Quel usage du drone est deja operationnel en Afrique de l'Est pour la sante ?,Le transport de passagers,La distribution de repas chauds partout,La livraison de sang et de medicaments,Le remplacement des ambulances routieres,C,200,25,Zipline livre des produits sanguins au Rwanda et au Ghana.,"innovation,afrique"
inn-0510,Innovation & IA,innovation-ia,moyen,Quelle est la mission principale d'un pilote de drone professionnel ?,Realiser des prises de vue ou des mesures aeriennes,Assembler et retoucher des sequences video,Definir les priorites d'un produit numerique au nom des utilisateurs,Reparer et entretenir les equipements informatiques,A,200,25,Un pilote de drone professionnel : realiser des prises de vue ou des mesures aeriennes.,"innovation,metiers"
inn-0511,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe l'accessibilite numerique ?",La conception de services utilisables aussi par les personnes en situation de handicap,La capacite de stockage disponible sur un appareil,Le code qui permet de retrouver une operation de paiement,La personne qui se sert d'un produit ou d'un service numerique,A,200,25,L'accessibilite numerique : la conception de services utilisables aussi par les personnes en situation de handicap.,"innovation,glossaire"
inn-0512,Innovation & IA,innovation-ia,moyen,Quel est le risque de confier des donnees clients a un outil en ligne sans lire ses conditions ?,Perdre la maitrise de l'usage qui sera fait de ces donnees,Reduire ses couts sans contrepartie,Ameliorer automatiquement sa securite,Obtenir une certification,A,200,25,Les conditions d'utilisation determinent le sort des donnees.,"innovation,comprehension"
inn-0513,Innovation & IA,innovation-ia,moyen,Qui est a l'origine de cette avancee : le test de Turing et les bases de l'informatique moderne ?,Geoffrey Hinton,Yann LeCun,Alan Turing,Tim Berners-Lee,C,200,25,Il s'agit de Alan Turing.,"innovation,histoire"
inn-0514,Innovation & IA,innovation-ia,facile,Quel est le principal benefice de cette demarche : vendre a des clients situes dans une autre ville ?,Produire des visuels corrects a faible cout,Repondre plus vite et a toute heure,Elargir la zone de chalandise sans nouveau local,Mieux dimensionner les achats et les stocks,C,100,20,Le gain principal : elargir la zone de chalandise sans nouveau local.,"innovation,usages"
inn-0515,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe une facture electronique ?",La transformation d'un texte en parole audible,Un compte numerique qui stocke de l'argent pour payer en ligne ou par telephone,La prise de decisions fondee sur des chiffres mesures plutot que sur l'intuition,"Une facture emise, transmise et conservee sous format numerique",D,200,25,"Une facture electronique : une facture emise, transmise et conservee sous format numerique.","innovation,glossaire"
inn-0516,Innovation & IA,innovation-ia,moyen,Quel est le principal benefice de cette demarche : identifier un client sans carte grace a son empreinte ?,Limiter les pertes financieres,Securiser l'acces tout en simplifiant l'identification,Assurer la continuite du suivi commercial,Produire des visuels corrects a faible cout,B,200,25,Le gain principal : securiser l'acces tout en simplifiant l'identification.,"innovation,usages"
inn-0517,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Une premiere version testable d'un service numerique ?,un MOOC,un prototype numerique,le consentement,la synthese vocale,B,200,25,Il s'agit d'un prototype numerique.,"innovation,glossaire"
inn-0518,Innovation & IA,innovation-ia,facile,Une petite entreprise veut envoyer un rappel de rendez-vous aux clients. Quelle solution numerique est la plus adaptee ?,La reconnaissance automatique de documents,L'analyse des donnees historiques de vente,Un document partage en ligne,Un envoi automatique de SMS ou de notifications,D,100,20,"Pour envoyer un rappel de rendez-vous aux clients, un envoi automatique de sms ou de notifications est la reponse la plus directe.","innovation,usages"
inn-0519,Innovation & IA,innovation-ia,facile,Quelle situation justifie cette bonne pratique : Ne pas l'ouvrir et verifier l'expediteur ?,Un fichier joint inattendu arrive d'un expediteur inconnu,Un site vous demande de payer sans afficher aucune mention legale,Un inconnu vous appelle en se disant technicien et demande un code recu par SMS,Vous n'avez aucune copie de votre fichier client,A,100,20,Cette pratique repond au cas suivant : un fichier joint inattendu arrive d'un expediteur inconnu.,"innovation,cybersecurite"
inn-0520,Innovation & IA,innovation-ia,moyen,Dans quel domaine Steve Wozniak a-t-il ou a-t-elle laisse sa marque ?,L'energie,Les transports,L'informatique,La sante,C,200,25,Steve Wozniak a marque ce domaine : L'informatique.,"innovation,histoire"
inn-0521,Innovation & IA,innovation-ia,facile,Une petite entreprise veut repondre automatiquement aux questions frequentes des clients. Quelle solution numerique est la plus adaptee ?,Un outil d'automatisation des taches,L'analyse des donnees historiques de vente,L'analyse du parcours utilisateur,Un chatbot ou agent conversationnel,D,100,20,"Pour repondre automatiquement aux questions frequentes des clients, un chatbot ou agent conversationnel est la reponse la plus directe.","innovation,usages"
inn-0522,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un service permettant d'envoyer et de recevoir de l'argent depuis un telephone ?,la classification automatique,une place de marche en ligne,le mobile money,un tableau de bord numerique,C,100,20,Il s'agit du mobile money.,"innovation,glossaire"
inn-0523,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : La suppression des elements permettant d'identifier une personne dans un jeu de donnees ?,le numerique responsable,un ordinateur portable,un chatbot,l'anonymisation,D,300,30,Il s'agit de l'anonymisation.,"innovation,glossaire"
inn-0524,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : La conversion d'un texte d'une langue a une autre par un logiciel ?,la desinformation en ligne,la traduction automatique,l'agriculture de precision,un objet connecte,B,100,20,Il s'agit de la traduction automatique.,"innovation,glossaire"
inn-0525,Innovation & IA,innovation-ia,challenge,Quel est le principal benefice de cette demarche : montrer un meuble dans le salon du client avant l'achat ?,Ameliorer l'experience client,Ne pas perdre la vente et garder une trace,Produire des visuels corrects a faible cout,Aider le client a se projeter et reduire les retours,D,300,30,Le gain principal : aider le client a se projeter et reduire les retours.,"innovation,usages"
inn-0526,Innovation & IA,innovation-ia,moyen,Une petite entreprise veut resumer un long document en quelques points. Quelle solution numerique est la plus adaptee ?,Un catalogue en ligne mis a jour,Une boutique en ligne,Une IA generative de texte,La reconnaissance d'images,C,200,25,"Pour resumer un long document en quelques points, une ia generative de texte est la reponse la plus directe.","innovation,usages"
